State,City,Percent of Population (%),Population,Latitude,Longitude
Wisconsin,Milwaukee                  ,2.4,3807,43.0638910733,-87.8885000578
Wisconsin,Milwaukee                  ,4.4,4707,43.0766513733,-87.9832760858
Wisconsin,Milwaukee                  ,2.4,3446,43.0707528027,-87.8880150316
Wisconsin,Milwaukee                  ,5.8,3350,42.9773321453,-88.0277218807
Wisconsin,Milwaukee                  ,5.3,3733,43.1267839187,-87.9984338753
Wisconsin,Milwaukee                  ,4.7,2169,43.0340357968,-87.9944121698
Wisconsin,Milwaukee                  ,5.0,3572,43.1009176735,-87.9860701997
Wisconsin,Milwaukee                  ,5.4,5129,43.1406496747,-87.9737275366
Wisconsin,Appleton                   ,4.7,4048,44.2675274909,-88.4261164976
Wisconsin,Milwaukee                  ,5.7,3231,43.021663598,-87.9277713832
Wisconsin,Madison                    ,3.5,4805,43.1043148984,-89.3549227492
Wisconsin,Milwaukee                  ,4.8,4506,43.0770614065,-87.9723151784
Wisconsin,Green Bay                  ,6.3,4553,44.5196641472,-88.0738099018
Wisconsin,Milwaukee                  ,3.3,2297,43.0427215784,-87.9010295699
Wisconsin,Milwaukee                  ,6.6,2824,42.9520986049,-87.9439824526
Wisconsin,Milwaukee                  ,5.1,5124,43.0157274467,-87.9376392936
Wisconsin,Appleton                   ,5.6,1557,44.2484268775,-88.4128979473
Wisconsin,Milwaukee                  ,6.2,1458,43.0602744215,-87.9463027524
Wisconsin,Milwaukee                  ,5.0,1873,43.1296839882,-88.0458342291
Wisconsin,Milwaukee                  ,1.8,4122,43.0781110448,-87.8758518856
Wisconsin,Milwaukee                  ,7.9,2585,43.0797953779,-87.9107818548
Wisconsin,Milwaukee                  ,6.4,2195,43.1079573349,-87.9621804547
Wisconsin,Milwaukee                  ,9.3,1422,43.0485660581,-87.932448135
Wisconsin,Milwaukee                  ,5.9,2470,43.1156215192,-87.9681513672
Wisconsin,Milwaukee                  ,5.0,1657,43.0862279207,-88.012425678
Wisconsin,Milwaukee                  ,5.2,3000,42.9955754148,-87.9225564903
Wisconsin,Milwaukee                  ,6.9,3411,42.9841080851,-87.9527774904
Wisconsin,Green Bay                  ,4.9,2323,44.5093567128,-88.001688289
Wisconsin,Kenosha                    ,5.8,2313,42.5852368306,-87.8186591134
Wisconsin,Milwaukee                  ,3.9,2958,43.0306546507,-88.0314629999
Wisconsin,Kenosha                    ,7.2,5150,42.5529451073,-87.8459841302
Wisconsin,Madison                    ,3.8,3557,43.067998122,-89.4438231187
Wisconsin,Green Bay                  ,8.4,2811,44.5360795332,-88.0640659821
Wisconsin,Milwaukee                  ,4.7,2315,43.0854528846,-87.9833564844
Wisconsin,Milwaukee                  ,4.8,1606,43.053868753,-87.942652165
Wisconsin,Milwaukee                  ,6.4,4130,43.0095191356,-87.9377078569
Wisconsin,Milwaukee                  ,7.7,3047,43.0951654778,-87.9454478216
Wisconsin,Milwaukee                  ,6.6,6290,43.1401129555,-88.001912646
Wisconsin,Green Bay                  ,7.7,139,44.4781097386,-87.9844314658
Wisconsin,Milwaukee                  ,6.3,1500,43.0676217069,-87.935178684
Wisconsin,Kenosha                    ,2.7,594,42.5735208185,-87.972685967
Wisconsin,Milwaukee                  ,6.8,1213,43.0538376599,-87.9322916708
Wisconsin,Milwaukee                  ,6.9,3819,43.0215966867,-87.9473669411
Wisconsin,Madison                    ,4.7,3148,43.0547072645,-89.4483489012
Wisconsin,Kenosha                    ,3.1,1394,42.5927074479,-87.9228248483
Wisconsin,Kenosha                    ,5.4,99218,42.585570271,-87.8735745085
Wisconsin,Appleton                   ,6.0,3353,44.2790623286,-88.3864729631
Wisconsin,Milwaukee                  ,,17,43.0770733938,-88.0347229311
Wisconsin,Green Bay                  ,4.7,2953,44.5199870335,-88.0334067807
Wisconsin,Milwaukee                  ,7.7,1709,43.0601763256,-87.9262488109
Wisconsin,Milwaukee                  ,6.5,2097,42.9652846986,-87.9210104118
Wisconsin,Milwaukee                  ,4.0,3428,43.0500535189,-87.8972724064
Wisconsin,Madison                    ,4.8,3164,43.0935802534,-89.3224429207
Wisconsin,Milwaukee                  ,8.6,2628,43.0797331466,-87.9422946546
Wisconsin,Kenosha                    ,5.0,3671,42.5707538343,-87.8518953989
Wisconsin,Madison                    ,,1,43.0264053117,-89.3500269949
Wisconsin,Milwaukee                  ,5.4,4185,43.0028744156,-87.9296511697
Wisconsin,Milwaukee                  ,5.4,594833,43.0641258925,-87.9672412429
Wisconsin,Milwaukee                  ,3.9,1608,42.9911945247,-87.8805538735
Wisconsin,Milwaukee                  ,6.8,4002,43.0770353617,-87.962315964
Wisconsin,Madison                    ,4.6,3434,43.0729164238,-89.3860992228
Wisconsin,Madison                    ,2.6,5743,43.0465036315,-89.50997228
Wisconsin,Milwaukee                  ,6.8,2335,43.034956397,-87.9535561191
Wisconsin,Milwaukee                  ,5.3,5344,42.9757072104,-88.0073973483
Wisconsin,Madison                    ,4.8,3016,43.0683437287,-89.4935639435
Wisconsin,Milwaukee                  ,3.6,1951,43.067480284,-87.9028298286
Wisconsin,Appleton                   ,3.4,2509,44.3090882075,-88.372880155
Wisconsin,Madison                    ,3.6,4355,43.0237217495,-89.4907938328
Wisconsin,Madison                    ,3.8,5140,43.0664216907,-89.542286942
Wisconsin,Milwaukee                  ,5.9,2695,43.0161771206,-87.9111125644
Wisconsin,Appleton                   ,5.2,3565,44.2870657762,-88.4239830965
Wisconsin,Madison                    ,5.3,1723,43.1289885338,-89.3388640828
Wisconsin,Milwaukee                  ,5.2,5182,43.1010408446,-88.0173066795
Wisconsin,Appleton                   ,3.8,4451,44.2673529302,-88.3884618418
Wisconsin,Milwaukee                  ,5.8,2252,43.1083062132,-87.9714196154
Wisconsin,Milwaukee                  ,4.1,99,43.0073537447,-87.9611697233
Wisconsin,Milwaukee                  ,5.0,4458,43.1085588766,-88.0162122405
Wisconsin,Appleton                   ,5.8,4055,44.2889408486,-88.3740268104
Wisconsin,Kenosha                    ,6.9,5110,42.5494746119,-87.8277138924
Wisconsin,Milwaukee                  ,6.1,3186,42.9927849043,-87.9859386721
Wisconsin,Milwaukee                  ,1.8,1137,43.0527336796,-87.9106396668
Wisconsin,Milwaukee                  ,8.1,3053,43.0753991664,-87.9313521478
Wisconsin,Milwaukee                  ,5.9,2474,43.1155296404,-87.9531571616
Wisconsin,Appleton                   ,5.4,3878,44.2385821387,-88.3934772087
Wisconsin,Milwaukee                  ,5.1,3195,43.0028087238,-87.9223605929
Wisconsin,Milwaukee                  ,6.3,594833,43.0641258925,-87.9672412429
Wisconsin,Madison                    ,5.2,1997,43.0476423976,-89.352101765
Wisconsin,Kenosha                    ,5.2,3436,42.5745743668,-87.8342035192
Wisconsin,Green Bay                  ,5.2,1538,44.5109312861,-88.013950088
Wisconsin,Green Bay                  ,3.9,5146,44.4806669089,-87.9563432697
Wisconsin,Milwaukee                  ,6.7,3616,42.9846572164,-88.0076966896
Wisconsin,Kenosha                    ,4.6,2405,42.6335728233,-87.83342665
Wisconsin,Madison                    ,5.6,3417,43.1442931512,-89.3775449115
Wisconsin,Madison                    ,4.4,2451,43.0514656284,-89.4639174256
Wisconsin,Milwaukee                  ,6.7,1639,43.0602355296,-87.9376893559
